Time resolution is 1 ps

[DEBUG] Time: 43645000 | Reading H Addr: 20
[DEBUG] Time: 43745000 | Reading H Addr: 30
[DEBUG] Time: 43845000 | Reading H Addr: 40
[DEBUG] Time: 43945000 | Reading H Addr: 50
[DEBUG] Time: 44045000 | Reading H Addr: 60
[DEBUG] Time: 44145000 | Reading H Addr: 70
[DEBUG] Time: 44245000 | Reading H Addr: 80
[DEBUG] Time: 44345000 | Reading H Addr: 90
[DEBUG] Time: 44445000 | Reading H Addr: 100
[DEBUG] Time: 44545000 | Reading H Addr: 110
[DEBUG] Time: 44645000 | Reading H Addr: 120
[DEBUG] Time: 44745000 | Reading H Addr: 130
[DEBUG] Time: 44965000 | Reading H Addr: 10
[DEBUG] Time: 45065000 | Reading H Addr: 20
[DEBUG] Time: 45165000 | Reading H Addr: 30
[DEBUG] Time: 45265000 | Reading H Addr: 40
[DEBUG] Time: 45365000 | Reading H Addr: 50
[DEBUG] Time: 45465000 | Reading H Addr: 60
[DEBUG] Time: 45565000 | Reading H Addr: 70
[DEBUG] Time: 45665000 | Reading H Addr: 80
[DEBUG] Time: 45765000 | Reading H Addr: 90
[DEBUG] Time: 45865000 | Reading H Addr: 100
[DEBUG] Time: 45965000 | Reading H Addr: 110
[DEBUG] Time: 46065000 | Reading H Addr: 120
[DEBUG] Time: 46165000 | Reading H Addr: 130
[DEBUG] Time: 46265000 | Reading H Addr: 210
[DEBUG] Time: 46275000 | Reading H Addr: 210
[DEBUG] Time: 46385000 | Reading H Addr: 10
[DEBUG] Time: 46485000 | Reading H Addr: 20
[DEBUG] Time: 46585000 | Reading H Addr: 30
[DEBUG] Time: 46685000 | Reading H Addr: 40
[DEBUG] Time: 46785000 | Reading H Addr: 50
[DEBUG] Time: 46885000 | Reading H Addr: 60
[DEBUG] Time: 46985000 | Reading H Addr: 70
[DEBUG] Time: 47085000 | Reading H Addr: 80
[DEBUG] Time: 47185000 | Reading H Addr: 90
[DEBUG] Time: 47285000 | Reading H Addr: 100
[DEBUG] Time: 47385000 | Reading H Addr: 110
[DEBUG] Time: 47485000 | Reading H Addr: 120
[DEBUG] Time: 47585000 | Reading H Addr: 130
[DEBUG] Time: 47805000 | Reading H Addr: 10
[DEBUG] Time: 47905000 | Reading H Addr: 20
[DEBUG] Time: 48005000 | Reading H Addr: 30
[DEBUG] Time: 48105000 | Reading H Addr: 40
[DEBUG] Time: 48205000 | Reading H Addr: 50
[DEBUG] Time: 48305000 | Reading H Addr: 60
[DEBUG] Time: 48405000 | Reading H Addr: 70
[DEBUG] Time: 48505000 | Reading H Addr: 80
[DEBUG] Time: 48605000 | Reading H Addr: 90
[DEBUG] Time: 48705000 | Reading H Addr: 100
[DEBUG] Time: 48805000 | Reading H Addr: 110
[DEBUG] Time: 48905000 | Reading H Addr: 120
[DEBUG] Time: 49005000 | Reading H Addr: 130
[DEBUG] Time: 49225000 | Reading H Addr: 10
[DEBUG] Time: 49325000 | Reading H Addr: 20
[DEBUG] Time: 49425000 | Reading H Addr: 30
[DEBUG] Time: 49525000 | Reading H Addr: 40
[DEBUG] Time: 49625000 | Reading H Addr: 50
[DEBUG] Time: 49725000 | Reading H Addr: 60
[DEBUG] Time: 49825000 | Reading H Addr: 70
[DEBUG] Time: 49925000 | Reading H Addr: 80
[DEBUG] Time: 50025000 | Reading H Addr: 90
[DEBUG] Time: 50125000 | Reading H Addr: 100
[DEBUG] Time: 50225000 | Reading H Addr: 110
[DEBUG] Time: 50325000 | Reading H Addr: 120
[DEBUG] Time: 50425000 | Reading H Addr: 130
[DEBUG] Time: 50645000 | Reading H Addr: 10
[DEBUG] Time: 50745000 | Reading H Addr: 20
[DEBUG] Time: 50845000 | Reading H Addr: 30
[DEBUG] Time: 50935000 | SHAKE DIN : 40000200
[DEBUG] Time: 50945000 | SHAKE DIN : 80000088
[DEBUG] Time: 50945000 | Reading H Addr: 40
[DEBUG] Time: 50965000 | SHAKE DIN : 01000000
[DEBUG] Time: 50985000 | SHAKE DIN : 02000000
[DEBUG] Time: 51005000 | SHAKE DIN : 03000000
[DEBUG] Time: 51025000 | SHAKE DIN : 07000000
[DEBUG] Time: 51045000 | SHAKE DIN : 00000004
[DEBUG] Time: 51045000 | Reading H Addr: 50
[DEBUG] Time: 51145000 | Reading H Addr: 60
[DEBUG] Time: 51245000 | Reading H Addr: 70
[DEBUG] Time: 51345000 | Reading H Addr: 80
[DEBUG] Time: 51445000 | Reading H Addr: 90
[DEBUG] Time: 51545000 | Reading H Addr: 100
[DEBUG] Time: 51645000 | Reading H Addr: 110
[DEBUG] Time: 51745000 | Reading H Addr: 120
[DEBUG] Time: 51845000 | SHAKE DOUT: f7a74267
[DEBUG] Time: 51845000 | Reading H Addr: 130
[DEBUG] Time: 51855000 | SHAKE DOUT: 709d0789
[DEBUG] Time: 51865000 | SHAKE DOUT: 9d2ba125
[DEBUG] Time: 51875000 | SHAKE DOUT: e2f158f6
[DEBUG] Time: 51885000 | SHAKE DOUT: 1c3b79ae
[DEBUG] Time: 51895000 | SHAKE DOUT: 57ea167d
[DEBUG] Time: 51905000 | SHAKE DOUT: 874c63ad
[DEBUG] Time: 51915000 | SHAKE DOUT: 9e3527d3
[DEBUG] Time: 51925000 | SHAKE DOUT: 8245e039
[DEBUG] Time: 51935000 | SHAKE DOUT: e120a6e2
[DEBUG] Time: 51945000 | SHAKE DOUT: 205a960b
[DEBUG] Time: 51955000 | SHAKE DOUT: ca7ff310
[DEBUG] Time: 51965000 | SHAKE DOUT: 4e2d1722
[DEBUG] Time: 51975000 | SHAKE DOUT: 82f1c1a8
[DEBUG] Time: 51985000 | SHAKE DOUT: 870af3db
[DEBUG] Time: 51995000 | SHAKE DOUT: b84ac696
[DEBUG] Time: 52065000 | Reading H Addr: 10
[DEBUG] Time: 52165000 | Reading H Addr: 20
[DEBUG] Time: 52265000 | Reading H Addr: 30
[DEBUG] Time: 52365000 | Reading H Addr: 40
[DEBUG] Time: 52465000 | Reading H Addr: 50
[DEBUG] Time: 52565000 | Reading H Addr: 60
[DEBUG] Time: 52665000 | Reading H Addr: 70
[DEBUG] Time: 52765000 | Reading H Addr: 80
[DEBUG] Time: 52865000 | Reading H Addr: 90
[DEBUG] Time: 52965000 | Reading H Addr: 100
[DEBUG] Time: 53065000 | Reading H Addr: 110
[DEBUG] Time: 53165000 | Reading H Addr: 120
[DEBUG] Time: 53265000 | Reading H Addr: 130
[DEBUG] Time: 53485000 | Reading H Addr: 10
[DEBUG] Time: 53585000 | Reading H Addr: 20
[DEBUG] Time: 53685000 | Reading H Addr: 30
[DEBUG] Time: 53785000 | Reading H Addr: 40
[DEBUG] Time: 53885000 | Reading H Addr: 50
[DEBUG] Time: 53985000 | Reading H Addr: 60
[DEBUG] Time: 54085000 | Reading H Addr: 70
[DEBUG] Time: 54185000 | Reading H Addr: 80
[DEBUG] Time: 54285000 | Reading H Addr: 90
[DEBUG] Time: 54385000 | Reading H Addr: 100
[DEBUG] Time: 54485000 | Reading H Addr: 110
[DEBUG] Time: 54585000 | Reading H Addr: 120
[DEBUG] Time: 54685000 | Reading H Addr: 130
[DEBUG] Time: 54905000 | Reading H Addr: 10
[DEBUG] Time: 55005000 | Reading H Addr: 20
[DEBUG] Time: 55105000 | Reading H Addr: 30
[DEBUG] Time: 55205000 | Reading H Addr: 40
[DEBUG] Time: 55305000 | Reading H Addr: 50
[DEBUG] Time: 55405000 | Reading H Addr: 60
[DEBUG] Time: 55505000 | Reading H Addr: 70
[DEBUG] Time: 55605000 | Reading H Addr: 80
[DEBUG] Time: 55705000 | Reading H Addr: 90
[DEBUG] Time: 55805000 | Reading H Addr: 100
[DEBUG] Time: 55905000 | Reading H Addr: 110
[DEBUG] Time: 56005000 | Reading H Addr: 120
[DEBUG] Time: 56105000 | Reading H Addr: 130
[DEBUG] Time: 56325000 | Reading H Addr: 10
[DEBUG] Time: 56425000 | Reading H Addr: 20
[DEBUG] Time: 56525000 | Reading H Addr: 30
[DEBUG] Time: 56625000 | Reading H Addr: 40
[DEBUG] Time: 56725000 | Reading H Addr: 50
[DEBUG] Time: 56825000 | Reading H Addr: 60
[DEBUG] Time: 56925000 | Reading H Addr: 70
[DEBUG] Time: 57025000 | Reading H Addr: 80
[DEBUG] Time: 57125000 | Reading H Addr: 90
[DEBUG] Time: 57225000 | Reading H Addr: 100
[DEBUG] Time: 57325000 | Reading H Addr: 110
[DEBUG] Time: 57425000 | Reading H Addr: 120
[DEBUG] Time: 57525000 | Reading H Addr: 130
[DEBUG] Time: 57745000 | Reading H Addr: 10
[DEBUG] Time: 57845000 | Reading H Addr: 20
[DEBUG] Time: 57945000 | Reading H Addr: 30
[DEBUG] Time: 58045000 | Reading H Addr: 40
[DEBUG] Time: 58145000 | Reading H Addr: 50
[DEBUG] Time: 58245000 | Reading H Addr: 60
[DEBUG] Time: 58345000 | Reading H Addr: 70
[DEBUG] Time: 58445000 | Reading H Addr: 80
[DEBUG] Time: 58545000 | Reading H Addr: 90
[DEBUG] Time: 58645000 | Reading H Addr: 100
[DEBUG] Time: 58745000 | Reading H Addr: 110
[DEBUG] Time: 58845000 | Reading H Addr: 120
[DEBUG] Time: 58945000 | Reading H Addr: 130
[DEBUG] Time: 59165000 | Reading H Addr: 10
[DEBUG] Time: 59265000 | Reading H Addr: 20
[DEBUG] Time: 59365000 | Reading H Addr: 30
[DEBUG] Time: 59465000 | Reading H Addr: 40
[DEBUG] Time: 59565000 | Reading H Addr: 50
[DEBUG] Time: 59665000 | Reading H Addr: 60
[DEBUG] Time: 59765000 | Reading H Addr: 70
[DEBUG] Time: 59865000 | Reading H Addr: 80
[DEBUG] Time: 59965000 | Reading H Addr: 90
[DEBUG] Time: 60065000 | Reading H Addr: 100
[DEBUG] Time: 60165000 | Reading H Addr: 110
[DEBUG] Time: 60265000 | Reading H Addr: 120
[DEBUG] Time: 60365000 | Reading H Addr: 130
[DEBUG] Time: 60585000 | Reading H Addr: 10
[DEBUG] Time: 60685000 | Reading H Addr: 20
[DEBUG] Time: 60785000 | Reading H Addr: 30
[DEBUG] Time: 60885000 | Reading H Addr: 40
[DEBUG] Time: 60985000 | Reading H Addr: 50
[DEBUG] Time: 61085000 | Reading H Addr: 60
[DEBUG] Time: 61185000 | Reading H Addr: 70
[DEBUG] Time: 61285000 | Reading H Addr: 80
[DEBUG] Time: 61385000 | Reading H Addr: 90
[DEBUG] Time: 61485000 | Reading H Addr: 100
[DEBUG] Time: 61585000 | Reading H Addr: 110
[DEBUG] Time: 61685000 | Reading H Addr: 120
[DEBUG] Time: 61785000 | Reading H Addr: 130
[DEBUG] Time: 62005000 | Reading H Addr: 10
[DEBUG] Time: 62105000 | Reading H Addr: 20
[DEBUG] Time: 62205000 | Reading H Addr: 30
[DEBUG] Time: 62305000 | Reading H Addr: 40
[DEBUG] Time: 62405000 | Reading H Addr: 50
[DEBUG] Time: 62505000 | Reading H Addr: 60
[DEBUG] Time: 62605000 | Reading H Addr: 70
[DEBUG] Time: 62705000 | Reading H Addr: 80
[DEBUG] Time: 62805000 | Reading H Addr: 90
[DEBUG] Time: 62905000 | Reading H Addr: 100
[DEBUG] Time: 63005000 | Reading H Addr: 110
[DEBUG] Time: 63105000 | Reading H Addr: 120
[DEBUG] Time: 63205000 | Reading H Addr: 130
[DEBUG] Time: 63425000 | Reading H Addr: 10
[DEBUG] Time: 63525000 | Reading H Addr: 20
[DEBUG] Time: 63625000 | Reading H Addr: 30
[DEBUG] Time: 63725000 | Reading H Addr: 40
[DEBUG] Time: 63825000 | Reading H Addr: 50
[DEBUG] Time: 63925000 | Reading H Addr: 60
[DEBUG] Time: 64025000 | Reading H Addr: 70
[DEBUG] Time: 64125000 | Reading H Addr: 80
[DEBUG] Time: 64225000 | Reading H Addr: 90
[DEBUG] Time: 64325000 | Reading H Addr: 100
[DEBUG] Time: 64425000 | Reading H Addr: 110
[DEBUG] Time: 64525000 | Reading H Addr: 120
[DEBUG] Time: 64625000 | Reading H Addr: 130
[DEBUG] Time: 64845000 | Reading H Addr: 10
[DEBUG] Time: 64945000 | Reading H Addr: 20
[DEBUG] Time: 65045000 | Reading H Addr: 30
[DEBUG] Time: 65145000 | Reading H Addr: 40
[DEBUG] Time: 65245000 | Reading H Addr: 50
[DEBUG] Time: 65345000 | Reading H Addr: 60
[DEBUG] Time: 65445000 | Reading H Addr: 70
[DEBUG] Time: 65545000 | Reading H Addr: 80
[DEBUG] Time: 65645000 | Reading H Addr: 90
[DEBUG] Time: 65745000 | Reading H Addr: 100
[DEBUG] Time: 65845000 | Reading H Addr: 110
[DEBUG] Time: 65945000 | Reading H Addr: 120
[DEBUG] Time: 66045000 | Reading H Addr: 130
[DEBUG] Time: 66265000 | Reading H Addr: 10
[DEBUG] Time: 66365000 | Reading H Addr: 20
[DEBUG] Time: 66465000 | Reading H Addr: 30
[DEBUG] Time: 66565000 | Reading H Addr: 40
[DEBUG] Time: 66665000 | Reading H Addr: 50
[DEBUG] Time: 66765000 | Reading H Addr: 60
[DEBUG] Time: 66865000 | Reading H Addr: 70
[DEBUG] Time: 66965000 | Reading H Addr: 80
[DEBUG] Time: 67065000 | Reading H Addr: 90
[DEBUG] Time: 67165000 | Reading H Addr: 100
[DEBUG] Time: 67265000 | Reading H Addr: 110
[DEBUG] Time: 67365000 | Reading H Addr: 120
[DEBUG] Time: 67465000 | Reading H Addr: 130
[DEBUG] Time: 67685000 | Reading H Addr: 10
[DEBUG] Time: 67785000 | Reading H Addr: 20
[DEBUG] Time: 67885000 | Reading H Addr: 30
[DEBUG] Time: 67985000 | Reading H Addr: 40
[DEBUG] Time: 68085000 | Reading H Addr: 50
[DEBUG] Time: 68185000 | Reading H Addr: 60
[DEBUG] Time: 68285000 | Reading H Addr: 70
[DEBUG] Time: 68385000 | Reading H Addr: 80
[DEBUG] Time: 68485000 | Reading H Addr: 90
[DEBUG] Time: 68585000 | Reading H Addr: 100
[DEBUG] Time: 68685000 | Reading H Addr: 110
[DEBUG] Time: 68785000 | Reading H Addr: 120
[DEBUG] Time: 68885000 | Reading H Addr: 130
[DEBUG] Time: 69105000 | Reading H Addr: 10
[DEBUG] Time: 69205000 | Reading H Addr: 20
[DEBUG] Time: 69305000 | Reading H Addr: 30
[DEBUG] Time: 69405000 | Reading H Addr: 40
[DEBUG] Time: 69505000 | Reading H Addr: 50
[DEBUG] Time: 69605000 | Reading H Addr: 60
[DEBUG] Time: 69705000 | Reading H Addr: 70
[DEBUG] Time: 69805000 | Reading H Addr: 80
[DEBUG] Time: 69905000 | Reading H Addr: 90
[DEBUG] Time: 70005000 | Reading H Addr: 100
[DEBUG] Time: 70105000 | Reading H Addr: 110
[DEBUG] Time: 70205000 | Reading H Addr: 120
[DEBUG] Time: 70305000 | Reading H Addr: 130
[DEBUG] Time: 70525000 | Reading H Addr: 10
[DEBUG] Time: 70625000 | Reading H Addr: 20
[DEBUG] Time: 70725000 | Reading H Addr: 30
[DEBUG] Time: 70825000 | Reading H Addr: 40
[DEBUG] Time: 70925000 | Reading H Addr: 50
[DEBUG] Time: 71025000 | Reading H Addr: 60
[DEBUG] Time: 71125000 | Reading H Addr: 70
[DEBUG] Time: 71225000 | Reading H Addr: 80
[DEBUG] Time: 71325000 | Reading H Addr: 90
[DEBUG] Time: 71425000 | Reading H Addr: 100
[DEBUG] Time: 71525000 | Reading H Addr: 110
[DEBUG] Time: 71625000 | Reading H Addr: 120
[DEBUG] Time: 71725000 | Reading H Addr: 130
[DEBUG] Time: 71945000 | Reading H Addr: 10
[DEBUG] Time: 72045000 | Reading H Addr: 20
[DEBUG] Time: 72145000 | Reading H Addr: 30
[DEBUG] Time: 72245000 | Reading H Addr: 40
[DEBUG] Time: 72345000 | Reading H Addr: 50
[DEBUG] Time: 72445000 | Reading H Addr: 60
[DEBUG] Time: 72545000 | Reading H Addr: 70
[DEBUG] Time: 72645000 | Reading H Addr: 80
[DEBUG] Time: 72745000 | Reading H Addr: 90
[DEBUG] Time: 72845000 | Reading H Addr: 100
[DEBUG] Time: 72945000 | Reading H Addr: 110
[DEBUG] Time: 73045000 | Reading H Addr: 120
[DEBUG] Time: 73145000 | Reading H Addr: 130
[DEBUG] Time: 73245000 | Reading H Addr: 210
[DEBUG] Time: 73255000 | Reading H Addr: 210
[DEBUG] Time: 73365000 | Reading H Addr: 10
[DEBUG] Time: 73465000 | Reading H Addr: 20
[DEBUG] Time: 73565000 | Reading H Addr: 30
[DEBUG] Time: 73665000 | Reading H Addr: 40
[DEBUG] Time: 73765000 | Reading H Addr: 50
[DEBUG] Time: 73865000 | Reading H Addr: 60
[DEBUG] Time: 73965000 | Reading H Addr: 70
[DEBUG] Time: 74065000 | Reading H Addr: 80
[DEBUG] Time: 74165000 | Reading H Addr: 90
[DEBUG] Time: 74265000 | Reading H Addr: 100
[DEBUG] Time: 74365000 | Reading H Addr: 110
[DEBUG] Time: 74465000 | Reading H Addr: 120
[DEBUG] Time: 74565000 | Reading H Addr: 130
[DEBUG] Time: 74785000 | Reading H Addr: 10
[DEBUG] Time: 74885000 | Reading H Addr: 20
[DEBUG] Time: 74985000 | Reading H Addr: 30
[DEBUG] Time: 75085000 | Reading H Addr: 40
[DEBUG] Time: 75185000 | Reading H Addr: 50
[DEBUG] Time: 75285000 | Reading H Addr: 60
[DEBUG] Time: 75385000 | Reading H Addr: 70
[DEBUG] Time: 75485000 | Reading H Addr: 80
[DEBUG] Time: 75585000 | Reading H Addr: 90
[DEBUG] Time: 75685000 | Reading H Addr: 100
[DEBUG] Time: 75785000 | Reading H Addr: 110
[DEBUG] Time: 75885000 | Reading H Addr: 120
[DEBUG] Time: 75985000 | Reading H Addr: 130
[DEBUG] Time: 76205000 | Reading H Addr: 10
[DEBUG] Time: 76305000 | Reading H Addr: 20
[DEBUG] Time: 76405000 | Reading H Addr: 30
[DEBUG] Time: 76505000 | Reading H Addr: 40
[DEBUG] Time: 76605000 | Reading H Addr: 50
[DEBUG] Time: 76705000 | Reading H Addr: 60
[DEBUG] Time: 76805000 | Reading H Addr: 70
[DEBUG] Time: 76905000 | Reading H Addr: 80
[DEBUG] Time: 77005000 | Reading H Addr: 90
[DEBUG] Time: 77105000 | Reading H Addr: 100
[DEBUG] Time: 77205000 | Reading H Addr: 110
[DEBUG] Time: 77305000 | Reading H Addr: 120
[DEBUG] Time: 77405000 | Reading H Addr: 130
[DEBUG] Time: 77625000 | Reading H Addr: 10
[DEBUG] Time: 77725000 | Reading H Addr: 20
[DEBUG] Time: 77825000 | Reading H Addr: 30
[DEBUG] Time: 77925000 | Reading H Addr: 40
[DEBUG] Time: 78025000 | Reading H Addr: 50
[DEBUG] Time: 78125000 | Reading H Addr: 60
[DEBUG] Time: 78225000 | Reading H Addr: 70
[DEBUG] Time: 78325000 | Reading H Addr: 80
[DEBUG] Time: 78425000 | Reading H Addr: 90
[DEBUG] Time: 78525000 | Reading H Addr: 100
[DEBUG] Time: 78625000 | Reading H Addr: 110
[DEBUG] Time: 78725000 | Reading H Addr: 120
[DEBUG] Time: 78825000 | Reading H Addr: 130
[DEBUG] Time: 79045000 | Reading H Addr: 10
[DEBUG] Time: 79145000 | Reading H Addr: 20
[DEBUG] Time: 79245000 | Reading H Addr: 30
[DEBUG] Time: 79345000 | Reading H Addr: 40
[DEBUG] Time: 79445000 | Reading H Addr: 50
[DEBUG] Time: 79545000 | Reading H Addr: 60
[DEBUG] Time: 79645000 | Reading H Addr: 70
[DEBUG] Time: 79745000 | Reading H Addr: 80
[DEBUG] Time: 79845000 | Reading H Addr: 90
[DEBUG] Time: 79945000 | Reading H Addr: 100
[DEBUG] Time: 80045000 | Reading H Addr: 110
[DEBUG] Time: 80145000 | Reading H Addr: 120
[DEBUG] Time: 80245000 | Reading H Addr: 130
[DEBUG] Time: 80465000 | Reading H Addr: 10
[DEBUG] Time: 80565000 | Reading H Addr: 20
[DEBUG] Time: 80665000 | Reading H Addr: 30
[DEBUG] Time: 80765000 | Reading H Addr: 40
[DEBUG] Time: 80865000 | Reading H Addr: 50
[DEBUG] Time: 80965000 | Reading H Addr: 60
[DEBUG] Time: 81065000 | Reading H Addr: 70
[DEBUG] Time: 81165000 | Reading H Addr: 80
[DEBUG] Time: 81265000 | Reading H Addr: 90
[DEBUG] Time: 81365000 | Reading H Addr: 100
[DEBUG] Time: 81465000 | Reading H Addr: 110
[DEBUG] Time: 81565000 | Reading H Addr: 120
[DEBUG] Time: 81665000 | Reading H Addr: 130
[DEBUG] Time: 81885000 | Reading H Addr: 10
[DEBUG] Time: 81985000 | Reading H Addr: 20
[DEBUG] Time: 82085000 | Reading H Addr: 30
[DEBUG] Time: 82185000 | Reading H Addr: 40
[DEBUG] Time: 82285000 | Reading H Addr: 50
[DEBUG] Time: 82385000 | Reading H Addr: 60
[DEBUG] Time: 82485000 | Reading H Addr: 70
[DEBUG] Time: 82585000 | Reading H Addr: 80
[DEBUG] Time: 82685000 | Reading H Addr: 90
[DEBUG] Time: 82785000 | Reading H Addr: 100
[DEBUG] Time: 82885000 | Reading H Addr: 110
[DEBUG] Time: 82985000 | Reading H Addr: 120
[DEBUG] Time: 83085000 | Reading H Addr: 130
[DEBUG] Time: 83305000 | Reading H Addr: 10
[DEBUG] Time: 83405000 | Reading H Addr: 20
[DEBUG] Time: 83505000 | Reading H Addr: 30
[DEBUG] Time: 83605000 | Reading H Addr: 40
[DEBUG] Time: 83705000 | Reading H Addr: 50
[DEBUG] Time: 83805000 | Reading H Addr: 60
[DEBUG] Time: 83905000 | Reading H Addr: 70
[DEBUG] Time: 84005000 | Reading H Addr: 80
[DEBUG] Time: 84105000 | Reading H Addr: 90
[DEBUG] Time: 84205000 | Reading H Addr: 100
[DEBUG] Time: 84305000 | Reading H Addr: 110
[DEBUG] Time: 84405000 | Reading H Addr: 120
[DEBUG] Time: 84505000 | Reading H Addr: 130
[DEBUG] Time: 84725000 | Reading H Addr: 10
[DEBUG] Time: 84825000 | Reading H Addr: 20
[DEBUG] Time: 84925000 | Reading H Addr: 30
[DEBUG] Time: 85025000 | Reading H Addr: 40
[DEBUG] Time: 85125000 | Reading H Addr: 50
[DEBUG] Time: 85225000 | Reading H Addr: 60
[DEBUG] Time: 85325000 | Reading H Addr: 70
[DEBUG] Time: 85425000 | Reading H Addr: 80
[DEBUG] Time: 85525000 | Reading H Addr: 90
[DEBUG] Time: 85625000 | Reading H Addr: 100
[DEBUG] Time: 85725000 | Reading H Addr: 110
[DEBUG] Time: 85825000 | Reading H Addr: 120
[DEBUG] Time: 85925000 | Reading H Addr: 130
[DEBUG] Time: 86145000 | Reading H Addr: 10
[DEBUG] Time: 86245000 | Reading H Addr: 20
[DEBUG] Time: 86345000 | Reading H Addr: 30
[DEBUG] Time: 86445000 | Reading H Addr: 40
[DEBUG] Time: 86545000 | Reading H Addr: 50
[DEBUG] Time: 86645000 | Reading H Addr: 60
[DEBUG] Time: 86745000 | Reading H Addr: 70
[DEBUG] Time: 86845000 | Reading H Addr: 80
[DEBUG] Time: 86945000 | Reading H Addr: 90
[DEBUG] Time: 87045000 | Reading H Addr: 100
[DEBUG] Time: 87145000 | Reading H Addr: 110
[DEBUG] Time: 87245000 | Reading H Addr: 120
[DEBUG] Time: 87345000 | Reading H Addr: 130
[DEBUG] Time: 87565000 | Reading H Addr: 10
[DEBUG] Time: 87665000 | Reading H Addr: 20
[DEBUG] Time: 87765000 | Reading H Addr: 30
[DEBUG] Time: 87865000 | Reading H Addr: 40
[DEBUG] Time: 87965000 | Reading H Addr: 50
[DEBUG] Time: 88065000 | Reading H Addr: 60
[DEBUG] Time: 88165000 | Reading H Addr: 70
[DEBUG] Time: 88265000 | Reading H Addr: 80
[DEBUG] Time: 88365000 | Reading H Addr: 90
[DEBUG] Time: 88465000 | Reading H Addr: 100
[DEBUG] Time: 88565000 | Reading H Addr: 110
[DEBUG] Time: 88665000 | Reading H Addr: 120
[DEBUG] Time: 88765000 | Reading H Addr: 130
[DEBUG] Time: 88985000 | Reading H Addr: 10
[DEBUG] Time: 89085000 | Reading H Addr: 20
[DEBUG] Time: 89185000 | Reading H Addr: 30
[DEBUG] Time: 89285000 | Reading H Addr: 40
[DEBUG] Time: 89385000 | Reading H Addr: 50
[DEBUG] Time: 89485000 | Reading H Addr: 60
[DEBUG] Time: 89585000 | Reading H Addr: 70
[DEBUG] Time: 89685000 | Reading H Addr: 80
[DEBUG] Time: 89785000 | Reading H Addr: 90
[DEBUG] Time: 89885000 | Reading H Addr: 100
[DEBUG] Time: 89985000 | Reading H Addr: 110
[DEBUG] Time: 90085000 | Reading H Addr: 120
[DEBUG] Time: 90185000 | Reading H Addr: 130
[DEBUG] Time: 90285000 | Reading H Addr: 230
[DEBUG] Time: 90295000 | Reading H Addr: 230
[DEBUG] Time: 90405000 | Reading H Addr: 10
[DEBUG] Time: 90505000 | Reading H Addr: 20
[DEBUG] Time: 90605000 | Reading H Addr: 30
[DEBUG] Time: 90705000 | Reading H Addr: 40
[DEBUG] Time: 90805000 | Reading H Addr: 50
[DEBUG] Time: 90905000 | Reading H Addr: 60
[DEBUG] Time: 91005000 | Reading H Addr: 70
[DEBUG] Time: 91105000 | Reading H Addr: 80
[DEBUG] Time: 91205000 | Reading H Addr: 90
[DEBUG] Time: 91305000 | Reading H Addr: 100
[DEBUG] Time: 91405000 | Reading H Addr: 110
[DEBUG] Time: 91505000 | Reading H Addr: 120
[DEBUG] Time: 91605000 | Reading H Addr: 130
[DEBUG] Time: 91825000 | Reading H Addr: 10
[DEBUG] Time: 91925000 | Reading H Addr: 20
[DEBUG] Time: 92025000 | Reading H Addr: 30
[DEBUG] Time: 92125000 | Reading H Addr: 40
[DEBUG] Time: 92225000 | Reading H Addr: 50
[DEBUG] Time: 92325000 | Reading H Addr: 60
[DEBUG] Time: 92425000 | Reading H Addr: 70
[DEBUG] Time: 92525000 | Reading H Addr: 80
[DEBUG] Time: 92625000 | Reading H Addr: 90
[DEBUG] Time: 92725000 | Reading H Addr: 100
[DEBUG] Time: 92825000 | Reading H Addr: 110
[DEBUG] Time: 92925000 | Reading H Addr: 120
[DEBUG] Time: 93025000 | Reading H Addr: 130
[DEBUG] Time: 93245000 | Reading H Addr: 10
[DEBUG] Time: 93345000 | Reading H Addr: 20
[DEBUG] Time: 93445000 | Reading H Addr: 30
[DEBUG] Time: 93545000 | Reading H Addr: 40
[DEBUG] Time: 93645000 | Reading H Addr: 50
[DEBUG] Time: 93745000 | Reading H Addr: 60
[DEBUG] Time: 93845000 | Reading H Addr: 70
[DEBUG] Time: 93945000 | Reading H Addr: 80
[DEBUG] Time: 94045000 | Reading H Addr: 90
[DEBUG] Time: 94145000 | Reading H Addr: 100
[DEBUG] Time: 94245000 | Reading H Addr: 110
[DEBUG] Time: 94345000 | Reading H Addr: 120
[DEBUG] Time: 94445000 | Reading H Addr: 130
[DEBUG] Time: 94665000 | Reading H Addr: 10
[DEBUG] Time: 94765000 | Reading H Addr: 20
[DEBUG] Time: 94865000 | Reading H Addr: 30
[DEBUG] Time: 94965000 | Reading H Addr: 40
[DEBUG] Time: 95065000 | Reading H Addr: 50
[DEBUG] Time: 95165000 | Reading H Addr: 60
[DEBUG] Time: 95265000 | Reading H Addr: 70
[DEBUG] Time: 95365000 | Reading H Addr: 80
[DEBUG] Time: 95465000 | Reading H Addr: 90
[DEBUG] Time: 95565000 | Reading H Addr: 100
[DEBUG] Time: 95665000 | Reading H Addr: 110
[DEBUG] Time: 95765000 | Reading H Addr: 120
[DEBUG] Time: 95865000 | Reading H Addr: 130
[DEBUG] Time: 96085000 | Reading H Addr: 10
[DEBUG] Time: 96185000 | Reading H Addr: 20
[DEBUG] Time: 96285000 | Reading H Addr: 30
[DEBUG] Time: 96385000 | Reading H Addr: 40
